id,long,lat,status,name,category,category2,essential_flag,chain_flag,corridor,sidewalk_width,histogram_column,image
63,-73.88306292,40.747499,Occupied,Ortega Unisex Salon & Barber Shop,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
64,-73.88305378,40.74744381,Occupied,La Caleñita Bakery,Food,Food,Non-essential,TRUE,Jackson,7,3,
65,-73.88374694,40.74729711,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,13,#N/A,
66,-73.88375222,40.74732271,Occupied,Capy Cafe,Food,Food,Non-essential,TRUE,Jackson,13,1,
67,-73.8837132,40.74728151,Occupied,Odalis Encarnacion Esq.,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
68,-73.88368115,40.74728492,Occupied,4life New York,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
69,-73.88373594,40.74723515,Occupied,Tulcingo Restaurant & Bakery,Food,Food,Non-essential,TRUE,Jackson,13,2,
70,-73.88374426,40.74727894,Occupied,"Michael A. Cervini, P.C.",Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
71,-73.88371698,40.74713259,Occupied,Casa Rivera,Markets/Pharmacies,Essentials,Non-essential,TRUE,Jackson,13,#N/A,
72,-73.88372537,40.74718182,Occupied,J&J Pizzeria Cafe/Bar,Food,Food,Non-essential,TRUE,Jackson,13,3,
73,-73.88395575,40.74716214,Occupied,Roshni Beauty Salon,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
74,-73.88394582,40.74710974,Occupied,H&R Block,Services,Services,Essential,FALSE,Jackson,7,#N/A,
75,-73.88396802,40.74722561,Occupied,M to N Cafeteria,Food,Food,Essential,TRUE,Jackson,7,4,
77,-73.88397574,40.74726719,Occupied,Popeyes’s Louisiana Kitchen,Food,Food,Non-essential,FALSE,Jackson,7,5,
78,-73.88398324,40.74731253,Occupied,J&B Gift Shop Inc.,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,7,#N/A,
79,-73.88398972,40.74735639,Occupied,Harmony Spa,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
80,-73.88398772,40.74733951,Occupied,Reinoso & Gallegos Couriers S.A.,Services,Services,Essential,TRUE,Jackson,7,#N/A,
81,-73.884,40.74740571,Occupied,Western Drugs Inc,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,7,#N/A,
82,-73.88399259,40.74737037,Occupied,82nd Newsstand,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,7,#N/A,
83,-73.88599264,40.74923441,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,6,#N/A,
84,-73.88600684,40.74930785,Occupied,Dior Spa & Salon,Body,Body,Non-essential,TRUE,Jackson,6,#N/A,
85,-73.8857203,40.74781413,Occupied,NYC Coffee,Food,Food,Non-essential,TRUE,Jackson,6,1,
86,-73.88596284,40.74778282,Occupied,Expresito Carga,Services,Services,Essential,TRUE,Jackson,9,#N/A,
87,-73.88572753,40.74772292,Occupied,Los Dorados Cargo,Services,Services,Essential,TRUE,Jackson,11,#N/A,
88,-73.88571627,40.74766187,Occupied,Botanica La Macarena,Home & Hobby,Home,Non-essential,TRUE,Jackson,11,#N/A,
89,-73.89079616,40.74701735,Occupied,Tibet Kitchen,Food,Food,Non-essential,TRUE,Jackson,12,1,
90,-73.88746807,40.74737781,Occupied,London Boutique,Home & Hobby,Home,Non-essential,TRUE,Jackson,12,#N/A,
91,-73.88694318,40.74936513,Occupied,The Makeup Shop,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
92,-73.88746161,40.74928561,Occupied,United States Post Office - Jackson heights ,Services,Services,Essential,FALSE,Jackson,15,#N/A,
93,-73.88684604,40.74937614,Occupied,Adara Skin Care,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
94,-73.88687858,40.74937116,Occupied,MJ Optical,Fashion,Fashion,Non-essential,TRUE,Jackson,9,#N/A,
95,-73.88668036,40.74939067,Occupied,Table Wine,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,9,#N/A,
96,-73.88679565,40.74938098,Occupied,B&B Pharmacy,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,9,#N/A,
98,-73.88674404,40.7493855,Occupied,Joseph Lock & Alarm,Home & Hobby,Home,Essential,TRUE,Jackson,9,#N/A,
100,-73.88640757,40.74942049,Occupied,Boost Mobile,Home & Hobby,Home,Essential,TRUE,Jackson,9,#N/A,
101,-73.88601167,40.74946258,Occupied,Q & Q Discount,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,9,#N/A,
102,-73.88628675,40.74943233,Occupied,Seba Seba,Food,Food,Non-essential,TRUE,Jackson,9,3,
103,-73.88577306,40.74948764,Occupied,Happy Kitchen,Food,Food,Non-essential,TRUE,Jackson,9,4,
104,-73.88595717,40.74946832,Occupied,Kim’s Brother,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,9,#N/A,
105,-73.88572424,40.74949294,Occupied,Nima Nails & Spa,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
106,-73.88587099,40.74947651,Occupied,Manat Threading Inc.,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
107,-73.88533405,40.74953352,Occupied,Eyecare Center,Fashion,Fashion,Non-essential,TRUE,Jackson,9,#N/A,
108,-73.88547066,40.74951941,Occupied,La Boina Roja Steakhouse,Food,Food,Non-essential,TRUE,Jackson,9,5,
109,-73.88547554,40.7497304,Occupied,Xugan,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
110,-73.88539049,40.74973979,Occupied,Caffé Bene,Food,Food,Non-essential,FALSE,Jackson,13,4,
112,-73.8855096,40.74972737,Occupied,Just Made 4 U,Food,Food,Non-essential,TRUE,Jackson,13,5,
113,-73.88566996,40.74970928,Occupied,Prexco,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
114,-73.88563253,40.74971386,Occupied,Sebra 2,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
115,-73.88579302,40.74969627,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,13,#N/A,
116,-73.88587049,40.74968931,Occupied,Nueva Luz Pharmacy Inc.,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,13,#N/A,
117,-73.88596681,40.74967759,Occupied,Suviviende Internacional,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
118,-73.88591793,40.74968426,Occupied,Emoji Burger,Food,Food,Non-essential,TRUE,Jackson,13,6,
119,-73.88605893,40.74966896,Occupied,Rainbowberry Frozen Yogurt,Food,Food,Non-essential,TRUE,Jackson,13,7,
120,-73.88601142,40.74967298,Occupied,Nila's Eyebrow Center Unisex,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
121,-73.88640064,40.74963667,Occupied,TaxTerminal.com,Services,Services,Essential,TRUE,Jackson,10,#N/A,
122,-73.88634647,40.74964197,Occupied,Black Tie - II French Cleaner,Services,Services,Essential,TRUE,Jackson,10,#N/A,
123,-73.88648779,40.74962758,Occupied,Alina & Sofia's Jewelry,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
124,-73.88643705,40.749633,Occupied,Woks Chinese Cuisine,Food,Food,Non-essential,TRUE,Jackson,10,2,
125,-73.88663334,40.74961152,Occupied,Fuchsia Beauty Lounge,Body,Body,Non-essential,TRUE,Jackson,10,#N/A,
126,-73.88654725,40.7496218,Occupied,M & J Fabric Inc.,Home & Hobby,Home,Non-essential,TRUE,Jackson,10,#N/A,
127,-73.88678207,40.74959732,Occupied,Moda,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
128,-73.8866855,40.74960661,Occupied,Ria,Services,Services,Essential,TRUE,Jackson,10,#N/A,
129,-73.88691048,40.74958178,Occupied,Center Service Shoe Repair,Services,Services,Non-essential,TRUE,Jackson,10,#N/A,
130,-73.88684889,40.74959029,Occupied,Stand Alone Cheese,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,10,#N/A,
131,-73.88722315,40.74955414,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,6,#N/A,
132,-73.88694498,40.74957946,Occupied,Central Cafe,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,10,#N/A,
133,-73.88741743,40.74952644,Occupied,Arunee Thai,Food,Food,Non-essential,TRUE,Jackson,14,1,
134,-73.88736113,40.74953264,Occupied,Starbucks,Food,Food,Non-essential,FALSE,Jackson,14,2,
135,-73.8876112,40.74950701,Occupied,Z&M Laundromat,Services,Services,Essential,TRUE,Jackson,14,#N/A,
136,-73.88749128,40.74952021,Occupied,Dollar Mart,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,14,#N/A,
137,-73.88778478,40.74948912,Occupied,The Original American Chicken,Food,Food,Non-essential,TRUE,Jackson,14,3,
138,-73.88767267,40.74950195,Occupied,C&S Value Mart Inc.,Fashion,Fashion,Non-essential,TRUE,Jackson,14,#N/A,
139,-73.88796875,40.74965095,Occupied,CENTI - Centro Internacional de Teoterapia Integral,Misc,Misc,Non-essential,TRUE,Jackson,10,#N/A,
140,-73.88792546,40.74948823,Occupied,Apple Bank For Savings,Services,Services,Essential,FALSE,Jackson,12,#N/A,
141,-73.8882644,40.74944022,Occupied,Arepa Lady,Food,Food,Non-essential,TRUE,Jackson,11,1,
142,-73.88815855,40.74945002,Occupied,Lemon Farm,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,11,#N/A,
143,-73.88836005,40.74943021,Occupied,New Peking,Food,Food,Non-essential,TRUE,Jackson,11,2,
144,-73.88830183,40.74943579,Occupied,Sell Right Realty,Misc,Misc,Essential,TRUE,Jackson,11,#N/A,
146,-73.88839815,40.7494257,Occupied,Lockwood,Home & Hobby,Home,Non-essential,TRUE,Jackson,11,#N/A,
147,-73.88855395,40.74941129,Occupied,Mama Rosa Brick Oven Pizza,Food,Food,Non-essential,TRUE,Jackson,11,3,
148,-73.88850352,40.74941501,Occupied,Crafts Decor,Home & Hobby,Home,Non-essential,TRUE,Jackson,11,#N/A,
149,-73.88863906,40.74940104,Occupied,Okawa Japanese Restaurant,Food,Food,Non-essential,TRUE,Jackson,11,4,
150,-73.88860306,40.74940592,Occupied,Lety Bakery & Cafe,Food,Food,Non-essential,TRUE,Jackson,11,5,
152,-73.88869507,40.74939634,Occupied,Unit Cleaners,Services,Services,Essential,TRUE,Jackson,11,#N/A,
154,-73.88415142,40.74824617,Occupied,Mattress Store,Home & Hobby,Home,Non-essential,TRUE,Jackson,12,#N/A,
156,-73.88418992,40.74843917,Occupied,Old Navy,Fashion,Fashion,Non-essential,FALSE,Jackson,12,#N/A,
157,-73.88422701,40.74862351,Occupied,Pandora,Fashion,Fashion,Non-essential,FALSE,Jackson,22,#N/A,
158,-73.88421431,40.74855861,Occupied,T-mobile,Home & Hobby,Home,Essential,FALSE,Jackson,22,#N/A,
159,-73.88425497,40.74876221,Occupied,GAP Outlet,Fashion,Fashion,Non-essential,FALSE,Jackson,13,#N/A,
160,-73.88423884,40.74867884,Occupied,AT&T,Home & Hobby,Home,Essential,TRUE,Jackson,22,#N/A,
162,-73.88428701,40.74895608,Occupied,Carter's,Fashion,Fashion,Non-essential,FALSE,Jackson,13,#N/A,
163,-73.88433549,40.74921379,Occupied,The Children's Place,Fashion,Fashion,Non-essential,FALSE,Jackson,13,#N/A,
164,-73.88432037,40.74912262,Occupied,Foot Locker,Fashion,Fashion,Non-essential,FALSE,Jackson,13,#N/A,
165,-73.88436571,40.74940535,Occupied,Easy Pickins,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
166,-73.88435577,40.74930787,Occupied,Skechers,Fashion,Fashion,Non-essential,FALSE,Jackson,13,#N/A,
167,-73.88458711,40.74960133,Occupied,Capital One Bank,Services,Services,Essential,FALSE,Jackson,9,#N/A,
168,-73.8843801,40.74947064,Occupied,Joyeria Emporium,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
169,-73.88487358,40.74958378,Occupied,La Casa de los Antejitos,Food,Food,Non-essential,TRUE,Jackson,9,6,
170,-73.88479482,40.74959227,Occupied,G.C. School Arts Craft Supplies,Home & Hobby,Home,Non-essential,TRUE,Jackson,9,#N/A,
171,-73.88502458,40.74956694,Occupied,Jahn's,Food,Food,Non-essential,TRUE,Jackson,9,7,
172,-73.88488905,40.74956955,Occupied,CCQ,Groups,Groups,Non-essential,TRUE,Jackson,9,#N/A,
173,-73.88489064,40.74958242,Occupied,Ampro Service,Misc,Misc,Non-essential,TRUE,Jackson,9,#N/A,
174,-73.88495271,40.74957582,Occupied,NYC Food Mart,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,9,#N/A,
175,-73.8850845,40.74942667,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,9,#N/A,
176,-73.88507909,40.74956108,Occupied,Ultima Florals,Home & Hobby,Home,Non-essential,TRUE,Jackson,9,#N/A,
177,-73.88506592,40.74933636,Occupied,Cruise McClean Realty,Misc,Misc,Essential,TRUE,Jackson,9,#N/A,
178,-73.88508034,40.74940416,Occupied,Arcia & Associates,Misc,Misc,Non-essential,TRUE,Jackson,9,#N/A,
180,-73.88482017,40.74797948,Occupied,Elmhurst Hotel,Lodging,Lodging,Essential,TRUE,Jackson,9,#N/A,
181,-73.88512484,40.74976897,Occupied,Susanna Nail,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
182,-73.88480224,40.74786254,Occupied,Julieta,Food,Food,Non-essential,TRUE,Jackson,9,8,
183,-73.88505844,40.74977591,Occupied,Eyebrow and More,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
184,-73.88509301,40.7497719,Occupied,Oscar's Hair Salon,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
185,-73.88496569,40.74978567,Occupied,Coco’s Vision,Fashion,Fashion,Non-essential,TRUE,Jackson,15,#N/A,
186,-73.88501244,40.74978077,Occupied,Venus Salon,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
187,-73.88487302,40.74979487,Occupied,Headz Ain't Ready,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
188,-73.8849228,40.74979006,Occupied,Servientrega,Services,Services,Essential,TRUE,Jackson,15,#N/A,
189,-73.88476619,40.74980627,Occupied,Jackson Heights Perfume Market Inc.,Fashion,Fashion,Non-essential,TRUE,Jackson,15,#N/A,
190,-73.88481264,40.7498011,Occupied,Avianca Express,Services,Services,Essential,TRUE,Jackson,15,#N/A,
192,-73.88471479,40.74981119,Occupied,Joyeria82,Fashion,Fashion,Non-essential,TRUE,Jackson,15,#N/A,
193,-73.88454534,40.74982922,Occupied,Nueva Vida Pharmacy,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,15,#N/A,
194,-73.88460462,40.74982403,Occupied,Chic Lashes & Nails,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
195,-73.88326212,40.74997003,Occupied,Taco Bell,Food,Food,Non-essential,FALSE,Jackson,16,1,
196,-73.88448349,40.74983539,Occupied,The Vitamin Shoppe,Markets/Pharmacies,Essentials,Essential,FALSE,Jackson,15,#N/A,
197,-73.8859989,40.74730307,Occupied,City Pharmacy,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,9,#N/A,
198,-73.88321249,40.74997645,Occupied,Café De Colombia Bakery,Food,Food,Non-essential,TRUE,Jackson,16,2,
199,-73.88495056,40.74740778,Occupied,Casablanca Brazilian Grill,Food,Food,Non-essential,TRUE,Jackson,9,9,
200,-73.88502363,40.74740483,Occupied,United Healthcare Community Plan,Misc,Misc,Non-essential,TRUE,Jackson,9,#N/A,
201,-73.88401888,40.74751141,Occupied,YogurBerry,Food,Food,Non-essential,TRUE,Jackson,14,4,
202,-73.88450376,40.74746186,Occupied,Gulxar,Home & Hobby,Home,Essential,TRUE,Jackson,14,#N/A,
203,-73.88361826,40.74755206,Occupied,Boost Mobile,Home & Hobby,Home,Essential,TRUE,Jackson,13,#N/A,
204,-73.88370775,40.74754382,Occupied,Peruvian Conection Corp. Saloon Unisex,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
205,-73.8834344,40.74757209,Occupied,Abogados Arcia ,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
206,-73.88352711,40.74756306,Occupied,Looks,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
207,-73.88329176,40.74758661,Occupied,Mom Bernice's Beauty Salon,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
208,-73.88328632,40.74756132,Occupied,Jesus De La Gran Fe,Groups,Groups,Non-essential,TRUE,Jackson,13,#N/A,
209,-73.88313011,40.74758033,Occupied,Mardel Esthetics ,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
210,-73.88312557,40.74756204,Occupied,Luis Unisex Barber Shop,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
211,-73.88356682,40.74778624,Occupied,Crazy Tattoo,Body,Body,Non-essential,TRUE,Jackson,14,#N/A,
212,-73.88313357,40.74760359,Occupied,"The Law Office Of Michael Siegel, P.C. ",Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
213,-73.88612187,40.74755193,Occupied,Rose Spa,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
214,-73.88549916,40.74759917,Occupied,Zen Garden Spa,Body,Body,Non-essential,TRUE,Jackson,12,#N/A,
215,-73.88709372,40.747416,Occupied,Capo Bar & Grill,Drinks,Drinks,Non-essential,TRUE,Jackson,12,2,
216,-73.88611723,40.74751891,Occupied,Napoli Employment Agency ,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
217,-73.89101701,40.74893966,Occupied,Farine Baking Company,Food,Food,Non-essential,TRUE,Jackson,8,2,
218,-73.88960118,40.74908648,Occupied,Foodtown,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,14,#N/A,
219,-73.89098656,40.74860117,Occupied,Eshika Printers & Sign,Services,Services,Essential,TRUE,Jackson,8,#N/A,
221,-73.89092316,40.7484024,Occupied,Parking Lot,Services,Services,Essential,TRUE,Jackson,8,#N/A,
222,-73.89099297,40.74863289,Occupied,Zhen & Wei Laundromat,Services,Services,Essential,TRUE,Jackson,8,#N/A,
225,-73.89084906,40.74785993,Occupied,CS Safety Specialist Corp.,Groups,Groups,Non-essential,TRUE,Jackson,8,#N/A,
231,-73.89122274,40.74719963,Occupied,Himalayan Salon,Body,Body,Non-essential,TRUE,Jackson,8,#N/A,
232,-73.89164475,40.74738059,Occupied,T Mobile,Home & Hobby,Home,Essential,FALSE,Jackson,11,#N/A,
233,-73.89165452,40.74743539,Occupied,Prince,Food,Food,Non-essential,TRUE,Jackson,11,6,
234,-73.8916333,40.74732383,Occupied,New Menka Salon,Body,Body,Non-essential,TRUE,Jackson,11,#N/A,
235,-73.89166554,40.74749559,Occupied,Armaan's Bridal,Fashion,Fashion,Essential,TRUE,Jackson,11,#N/A,
236,-73.89124081,40.74719657,Occupied,Potala Restaurant,Food,Food,Non-essential,TRUE,Jackson,8,3,
237,-73.89083202,40.74724351,Occupied,Everest Federal Credit Union,Services,Services,Essential,TRUE,Jackson,8,#N/A,
238,-73.8907839,40.74724878,Occupied,Desh Bidesh Unisex Barber Shop,Body,Body,Non-essential,TRUE,Jackson,8,#N/A,
239,-73.89086444,40.74723975,Occupied,Angel Indian Restaurant,Food,Food,Non-essential,TRUE,Jackson,8,4,
240,-73.89172721,40.74757875,Occupied,Tony Moe Beauty Salon,Body,Body,Non-essential,TRUE,Jackson,11,#N/A,
241,-73.89101216,40.74722385,Occupied,Hamro Bhim's Café,Food,Food,Non-essential,TRUE,Jackson,8,5,
242,-73.89094649,40.7472312,Occupied,Al- Salim Halal Meat,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,8,#N/A,
243,-73.89108204,40.74721412,Occupied,Bombay Bridal,Fashion,Fashion,Non-essential,TRUE,Jackson,8,#N/A,
244,-73.89167142,40.74752574,Occupied,Karat 22,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
245,-73.89167884,40.74756241,Occupied,Suman Wireless,Home & Hobby,Home,Essential,TRUE,Jackson,11,#N/A,
246,-73.89127626,40.74719275,Occupied,Buddha’s Master Barber Shop,Body,Body,Non-essential,TRUE,Jackson,8,#N/A,
247,-73.89170607,40.74758256,Occupied,Lhasa Fast Food,Food,Food,Non-essential,TRUE,Jackson,11,7,
248,-73.89118323,40.74720423,Occupied,Nepali Bhanchha Ghar LLC,Food,Food,Non-essential,TRUE,Jackson,8,6,
249,-73.89141911,40.74738,Occupied,Citibank,Services,Services,Essential,FALSE,Jackson,12,#N/A,
250,-73.89168157,40.7475869,Occupied,Jackson Tailors,Services,Services,Essential,TRUE,Jackson,11,#N/A,
